600.000,497.81
600.128,484.37
600.257,506.76
600.385,507.96
600.513,505.17
600.641,517.3
600.770,503.95
600.898,521.82
601.026,543.92
601.155,539.59
601.283,544.97
601.411,546.44
601.539,552.84
601.668,563.76
601.796,581.8
601.924,593.19
602.052,567.62
602.181,574.43
602.309,582.4
602.437,577.9
602.566,583.32
602.694,587.05
602.822,590.86
602.950,598.25
603.079,599.21
603.207,599.21
603.335,603.21
603.464,602.28
603.592,605.18
603.720,616.87
603.848,613.99
603.977,613.9
604.105,624.67
604.233,627.86
604.362,643.15
604.490,650.43
604.618,651.08
604.746,663.57
604.875,662.91
605.003,664.81
605.131,654.51
605.260,677.31
605.388,697.91
605.516,695.12
605.644,687.73
605.773,691.48
605.901,721.22
606.029,731.28
606.157,728.29
606.286,739.7
606.414,762.33
606.542,755.13
606.671,743.33
606.799,749.23
606.927,749.78
607.055,790.46
607.184,805.73
607.312,814.92
607.440,837.29
607.569,818.68
607.697,819.55
607.825,831.4
607.953,844.03
608.082,816.98
608.210,824.46
608.338,814.84
608.467,830.57
608.595,848.16
608.723,862.79
608.851,846.99
608.980,835.14
609.108,864.08
609.236,844.3
609.365,868.43
609.493,867.54
609.621,885.38
609.749,894.7
609.878,909.23
610.006,917.35
610.134,911.13
610.262,915.21
610.391,925.18
610.519,932.02
610.647,954.61
610.776,976.63
610.904,969.18
611.032,1004.5
611.160,1009.3
611.289,1002.6
611.417,1017.1
611.545,1050.8
611.674,1051.8
611.802,1081.7
611.930,1117.4
612.058,1140.3
612.187,1177.9
612.315,1189.2
612.443,1194.4
612.572,1185.6
612.700,1173.8
612.828,1153.9
612.956,1128.4
613.085,1128.1
613.213,1142.2
613.341,1138.5
613.470,1121.7
613.598,1112.4
613.726,1105.5
613.854,1103.1
613.983,1085.6
614.111,1057.8
614.239,1066.6
614.367,1078.9
614.496,1063.9
614.624,1042.8
614.752,1020.4
614.881,1015.8
615.009,1017.6
615.137,1032.7
615.265,1046.6
615.394,1029.5
615.522,1014.6
615.650,1005.9
615.779,1024
615.907,1028.6
616.035,1019.1
616.163,1033.3
616.292,1040.2
616.420,1054.3
616.548,1058.7
616.677,1051.7
616.805,1056.5
616.933,1064.5
617.061,1056.9
617.190,1088.4
617.318,1076
617.446,1089
617.574,1079.1
617.703,1101.2
617.831,1091.8
617.959,1095.7
618.088,1096.7
618.216,1115.4
618.344,1120.3
618.472,1133.8
618.601,1135.2
618.729,1170.7
618.857,1123.9
618.986,1136.8
619.114,1145.4
619.242,1169.1
619.370,1144.8
619.499,1150.6
619.627,1163.9
619.755,1185.9
619.884,1212.5
620.012,1243
620.140,1259.2
620.268,1213.4
620.397,1133
620.525,1110.6
620.653,1089.7
620.782,1092.5
620.910,1070.1
621.038,1066
621.166,1080
621.295,1061.3
621.423,1053.9
621.551,1082.3
621.679,1081.2
621.808,1091.5
621.936,1102.5
622.064,1111.9
622.193,1106.5
622.321,1122.1
622.449,1117.6
622.577,1114.1
622.706,1115.6
622.834,1103.6
622.962,1102.1
623.091,1119.5
623.219,1133.6
623.347,1124.6
623.475,1121.4
623.604,1123.3
623.732,1120.4
623.860,1124.3
623.989,1125
624.117,1137.6
624.245,1153.1
624.373,1146.1
624.502,1143
624.630,1159.7
624.758,1168.7
624.887,1173.9
625.015,1179.5
625.143,1175.6
625.271,1186
625.400,1219.4
625.528,1187
625.656,1212.1
625.784,1217.2
625.913,1222.6
626.041,1232
626.169,1253.5
626.298,1252.3
626.426,1259.4
626.554,1255.9
626.682,1260.8
626.811,1276.4
626.939,1288.2
627.067,1276.9
627.196,1283.7
627.324,1297.2
627.452,1299.3
627.580,1293.3
627.709,1298.9
627.837,1314.1
627.965,1321.2
628.094,1335.5
628.222,1332.6
628.350,1338.5
628.478,1385.7
628.607,1410.2
628.735,1414.5
628.863,1386.2
628.992,1402.8
629.120,1455.5
629.248,1460.9
629.376,1433.3
629.505,1430.5
629.633,1469
629.761,1457.6
629.889,1489.2
630.018,1507.3
630.146,1516.2
630.274,1516.7
630.403,1527
630.531,1542.8
630.659,1547
630.787,1533.4
630.916,1517.4
631.044,1537.4
631.172,1562.1
631.301,1555.8
631.429,1556.2
631.557,1577.6
631.685,1588.6
631.814,1591.2
631.942,1585.2
632.070,1596.2
632.199,1624.6
632.327,1627
632.455,1653.9
632.583,1638.5
632.712,1649.7
632.840,1691.9
632.968,1713.5
633.096,1713.9
633.225,1710.1
633.353,1725.3
633.481,1737.2
633.610,1748.4
633.738,1747.7
633.866,1759.4
633.994,1777.7
634.123,1775.4
634.251,1804.1
634.379,1825.6
634.508,1837
634.636,1859
634.764,1848.2
634.892,1866.9
635.021,1915.1
635.149,1932.9
635.277,1964.9
635.406,1987.6
635.534,2009.9
635.662,2059.4
635.790,2093.7
635.919,2130.5
636.047,2158.7
636.175,2231.3
636.304,2262.2
636.432,2331.7
636.560,2416.8
636.688,2481.6
636.817,2546.9
636.945,2681.7
637.073,2810.7
637.201,2911
637.330,2992.4
637.458,3081
637.586,3196.4
637.715,3290.6
637.843,3355.5
637.971,3405.8
638.099,3381.8
638.228,3423.4
638.356,3381.2
638.484,3351.6
638.613,3213.5
638.741,3239.5
638.869,3144.7
638.997,3142.4
639.126,3013
639.254,2975.7
639.382,2955.1
639.511,2886
639.639,2879.1
639.767,2893.2
639.895,2826.3
640.024,2837.5
640.152,2779
640.280,2703.7
640.409,2736.4
640.537,2727.5
640.665,2728.5
640.793,2719.4
640.922,2689.2
641.050,2692.8
641.178,2726.5
641.306,2708.5
641.435,2741
641.563,2734
641.691,2719.1
641.820,2670.9
641.948,2694.2
642.076,2712.8
642.204,2696.9
642.333,2728.2
642.461,2704.3
642.589,2689
642.718,2694.9
642.846,2690.1
642.974,2732.9
643.102,2720.9
643.231,2703
643.359,2724.2
643.487,2750
643.616,2762.4
643.744,2770.5
643.872,2791.7
644.000,2805.4
644.129,2801
644.257,2799.6
644.385,2847.1
644.514,2880.1
644.642,2862.3
644.770,2880.1
644.898,2882.1
645.027,2867.1
645.155,2912.7
645.283,2937.1
645.411,2924.1
645.540,2930
645.668,2929.1
645.796,2932.1
645.925,2939.3
646.053,2936.4
646.181,2983.1
646.309,3017.7
646.438,2991.5
646.566,3017.4
646.694,3069.2
646.823,3065.3
646.951,3060.1
647.079,3053.4
647.207,3056.3
647.336,3097.6
647.464,3123
647.592,3104.1
647.721,3122.8
647.849,3120.8
647.977,3153.4
648.105,3212.1
648.234,3179.1
648.362,3173.4
648.490,3246
648.618,3253.3
648.747,3299.9
648.875,3315.8
649.003,3351.7
649.132,3324.6
649.260,3378.4
649.388,3340.6
649.516,3390.7
649.645,3375
649.773,3420.1
649.901,3413.2
650.030,3456.3
650.158,3447.3
650.286,3424.8
650.414,3510.6
650.543,3516.2
650.671,3510.2
650.799,3553.2
650.928,3578.8
651.056,3645.8
651.184,3638.4
651.312,3671.1
651.441,3630.9
651.569,3689.8
651.697,3761.8
651.826,3840.8
651.954,3823.4
652.082,3905.4
652.210,3948.3
652.339,3900.3
652.467,3855.6
652.595,4002.5
652.723,4023
652.852,4042.8
652.980,4053.9
653.108,4096.3
653.237,4118.6
653.365,4116.2
653.493,4147.1
653.621,4165.6
653.750,4203.6
653.878,4282.7
654.006,4301
654.135,4310.4
654.263,4359.7
654.391,4400.7
654.519,4433.3
654.648,4409.5
654.776,4466.4
654.904,4474.1
655.033,4508.4
655.161,4524.5
655.289,4600.8
655.417,4593.4
655.546,4586
655.674,4643.2
655.802,4691.3
655.931,4745.9
656.059,4780.8
656.187,4798.3
656.315,4852.4
656.444,4899.5
656.572,4954.5
656.700,5023.1
656.828,5097
656.957,5126.1
657.085,5156.2
657.213,5176.9
657.342,5184
657.470,5217.7
657.598,5222.6
657.726,5230.8
657.855,5240.1
657.983,5255.8
658.111,5259.7
658.240,5263.3
658.368,5281.5
658.496,5288.8
658.624,5329
658.753,5369.9
658.881,5356.9
659.009,5372.9
659.138,5409.1
659.266,5420.4
659.394,5473.7
659.522,5477.4
659.651,5474.5
659.779,5499.4
659.907,5530.2
660.036,5496
660.164,5489.3
660.292,5502.8
660.420,5514.4
660.549,5523.9
660.677,5518.3
660.805,5535.5
660.933,5494.6
661.062,5498
661.190,5496.8
661.318,5507.2
661.447,5424.5
661.575,5445.2
661.703,5461.1
661.831,5457.9
661.960,5491.8
662.088,5471.7
662.216,5448.2
662.345,5422.9
662.473,5420.4
662.601,5391.6
662.729,5412.7
662.858,5440.5
662.986,5443.2
663.114,5342.6
663.243,5366.8
663.371,5329.8
663.499,5340.4
663.627,5337.1
663.756,5339
663.884,5366.7
664.012,5361.7
664.140,5328.4
664.269,5359.7
664.397,5365.7
664.525,5363.6
664.654,5342.5
664.782,5380.5
664.910,5379.6
665.038,5337.4
665.167,5331.7
665.295,5387.7
665.423,5411.4
665.552,5439.7
665.680,5468.1
665.808,5443.9
665.936,5407.2
666.065,5389.6
666.193,5374
666.321,5358.9
666.450,5371.8
666.578,5386.2
666.706,5390
666.834,5397.6
666.963,5396.5
667.091,5388.6
667.219,5383.2
667.348,5371.6
667.476,5353.1
667.604,5436.1
667.732,5502.9
667.861,5495.9
667.989,5561.7
668.117,5586.4
668.245,5594.3
668.374,5594.2
668.502,5603
668.630,5551.5
668.759,5569
668.887,5615
669.015,5655
669.143,5661.4
669.272,5723.8
669.400,5701.9
669.528,5667.7
669.657,5682.2
669.785,5629.8
669.913,5618.6
670.041,5665.9
670.170,5691.1
670.298,5621.1
670.426,5660.2
670.555,5714.4
670.683,5673.2
670.811,5771.2
670.939,5745
671.068,5733
671.196,5788.9
671.324,5865.4
671.453,5777.6
671.581,5839.3
671.709,5860
671.837,5824.4
671.966,5855.2
672.094,5776.8
672.222,5718.6
672.350,5772.4
672.479,5751.9
672.607,5726.1
672.735,5779.3
672.864,5810.6
672.992,5817.2
673.120,5841.8
673.248,5912.4
673.377,5913.3
673.505,5963
673.633,6011.8
673.762,6041.2
673.890,6012.7
674.018,6030.6
674.146,6019
674.275,6046.7
674.403,6026.7
674.531,6026.3
674.660,6020.9
674.788,6003
674.916,6055
675.044,6021.5
675.173,5944.8
675.301,5937.4
675.429,5926.7
675.558,5925.2
675.686,5930.9
675.814,5927.4
675.942,5946.8
676.071,5910.1
676.199,5926.5
676.327,5986
676.455,6004.6
676.584,6033.7
676.712,6023.1
676.840,5999.4
676.969,5968.7
677.097,5993.3
677.225,6040.3
677.353,6045.8
677.482,6108.4
677.610,6111.4
677.738,6149
677.867,6148.5
677.995,6165.4
678.123,6065.9
678.251,6161.5
678.380,6173.9
678.508,6292.8
678.636,6333.4
678.765,6339.1
678.893,6339.8
679.021,6301
679.149,6322.4
679.278,6298.8
679.406,6359.2
679.534,6364.8
679.663,6383
679.791,6296.6
679.919,6382.7
680.047,6320.6
680.176,6369.8
680.304,6306.6
680.432,6324
680.560,6259.9
680.689,6201.1
680.817,6188.9
680.945,6253.7
681.074,6142.2
681.202,6145.7
681.330,6158.2
681.458,6196
681.587,6249
681.715,6275
681.843,6257.8
681.972,6271.5
682.100,6256.1
682.228,6306.9
682.356,6418.1
682.485,6471.7
682.613,6460.2
682.741,6448.2
682.870,6420.7
682.998,6443.1
683.126,6508.2
683.254,6529.5
683.383,6503.1
683.511,6458.7
683.639,6379.4
683.767,6310.2
683.896,6321.9
684.024,6346
684.152,6334.4
684.281,6304.9
684.409,6261.6
684.537,6234.1
684.665,6188.1
684.794,6162.1
684.922,6154.3
685.050,6059.6
685.179,6034.3
685.307,6055
685.435,6153.6
685.563,6158.1
685.692,6190.3
685.820,6219.4
685.948,6244.2
686.077,6244.6
686.205,6271.2
686.333,6326.8
686.461,6268.2
686.590,6182
686.718,6168.4
686.846,6167.7
686.975,6124.9
687.103,6073.8
687.231,6131.6
687.359,6065
687.488,6037.2
687.616,5976
687.744,6043.1
687.872,6047.2
688.001,5977
688.129,6139.3
688.257,6090.3
688.386,6084.5
688.514,6126
688.642,6069.1
688.770,6081.9
688.899,6093.8
689.027,6128.2
689.155,6085.6
689.284,6047.5
689.412,6014.9
689.540,5980.3
689.668,6009.2
689.797,6036.6
689.925,5972.6
690.053,5900.6
690.182,5887.1
690.310,5976.5
690.438,5897.9
690.566,5837.6
690.695,5869
690.823,5864.8
690.951,5805.9
691.080,5751.2
691.208,5739.3
691.336,5671.9
691.464,5634.2
691.593,5594.2
691.721,5633.9
691.849,5635.9
691.977,5642.6
692.106,5635.6
692.234,5570.2
692.362,5557.1
692.491,5560.5
692.619,5557.3
692.747,5525.8
692.875,5484.3
693.004,5497.4
693.132,5485
693.260,5462.4
693.389,5477.5
693.517,5500.4
693.645,5556.9
693.773,5595.9
693.902,5619.1
694.030,5649.6
694.158,5589.5
694.287,5514.7
694.415,5498.2
694.543,5464.3
694.671,5514.2
694.800,5490.7
694.928,5542.5
695.056,5542.8
695.185,5550.6
695.313,5534.7
695.441,5600.6
695.569,5553.2
695.698,5560.1
695.826,5487.9
695.954,5474
696.082,5484.6
696.211,5449.2
696.339,5419
696.467,5477.2
696.596,5383.4
696.724,5362.4
696.852,5348.2
696.980,5364.8
697.109,5348.7
697.237,5380.8
697.365,5333.8
697.494,5420.7
697.622,5417.2
697.750,5309.4
697.878,5310.4
698.007,5289.2
698.135,5245
698.263,5235
698.392,5239.3
698.520,5169.2
698.648,5130.3
698.776,5087.3
698.905,5014.6
699.033,5007.6
699.161,5016.4
699.289,5027.9
699.418,5056.1
699.546,5076
699.674,5052.1
699.803,5013.6
699.931,5029.2
700.059,5033.7
700.187,5082.2
700.316,5077
700.444,5110.6
700.572,5146.4
700.701,5222.6
700.829,5239.9
700.957,5246.7
701.085,5191.6
701.214,5194.8
701.342,5227
701.470,5230.6
701.599,5228.7
701.727,5203.1
701.855,5193.8
701.983,5141.4
702.112,5051.6
702.240,5054.5
702.368,5078.3
702.497,5083.3
702.625,5081.2
702.753,5098.4
702.881,5094.2
703.010,5063.3
703.138,5039.3
703.266,4956.5
703.394,4912.5
703.523,4914.5
703.651,4838.3
703.779,4743.4
703.908,4709
704.036,4664.1
704.164,4643.7
704.292,4611.6
704.421,4544.9
704.549,4560.6
704.677,4573.8
704.806,4584
704.934,4628.7
705.062,4578.5
705.190,4609.7
705.319,4624.1
705.447,4734.5
705.575,4823.1
705.704,4795.1
705.832,4865.3
705.960,4895.4
706.088,4794.2
706.217,4762.2
706.345,4733.1
706.473,4728.9
706.602,4584.9
706.730,4621
706.858,4623.3
706.986,4634
707.115,4581.9
707.243,4499.3
707.371,4525.9
707.499,4362.3
707.628,4436.9
707.756,4386.2
707.884,4372.4
708.013,4304.2
708.141,4312
708.269,4375.9
708.397,4381.3
708.526,4376.9
708.654,4382.1
708.782,4376.3
708.911,4363.3
709.039,4349.7
709.167,4336.9
709.295,4345.6
709.424,4392.6
709.552,4393.2
709.680,4346.1
709.809,4362.2
709.937,4406.9
710.065,4425.2
710.193,4436.7
710.322,4444.7
710.450,4413
710.578,4425.4
710.707,4421.4
710.835,4384.4
710.963,4373.6
711.091,4388.1
711.220,4370.9
711.348,4367.7
711.476,4380.1
711.604,4326.3
711.733,4331
711.861,4323.8
711.989,4320
712.118,4268.5
712.246,4166.5
712.374,4132.6
712.502,4153
712.631,4146.9
712.759,4100.4
712.887,4034.8
713.016,3966.1
713.144,3904.1
713.272,3891.5
713.400,3917.3
713.529,3892.7
713.657,3820.8
713.785,3786.7
713.914,3780.9
714.042,3786.2
714.170,3793.8
714.298,3747.8
714.427,3715.2
714.555,3704
714.683,3746.4
714.811,3784.3
714.940,3845.8
715.068,3891.1
715.196,3898.9
715.325,3904.3
715.453,3928.2
715.581,3940.6
715.709,3867.4
715.838,3839.3
715.966,3895.8
716.094,3841.4
716.223,3780.3
716.351,3698.1
716.479,3641
716.607,3584.2
716.736,3545.1
716.864,3453.9
716.992,3461.9
717.121,3462.8
717.249,3480.5
717.377,3439
717.505,3451.5
717.634,3465.3
717.762,3519.8
717.890,3523.8
718.019,3601.5
718.147,3530.9
718.275,3618.2
718.403,3589.9
718.532,3558.6
718.660,3551.7
718.788,3536.2
718.916,3456.9
719.045,3472.1
719.173,3403.2
719.301,3327.2
719.430,3217
719.558,3199.9
719.686,3177.6
719.814,3128.5
719.943,3133.5
720.071,3143.5
720.199,3084.5
720.328,3188.7
720.456,3245.6
720.584,3279.6
720.712,3291
720.841,3277.3
720.969,3272.8
721.097,3287.3
721.226,3267.1
721.354,3180.5
721.482,3065.9
721.610,2993.4
721.739,2953.1
721.867,2949.2
721.995,2964
722.124,2988.4
722.252,3045.3
722.380,3095.9
722.508,3071.7
722.637,3024.8
722.765,2966.3
722.893,2969.7
723.021,3004.2
723.150,3024.5
723.278,3065.7
723.406,3026
723.535,2989.2
723.663,2971.1
723.791,2895.3
723.919,2781.4
724.048,2702
724.176,2670.9
